stratum	z2,z3,z4,z5,z6,z7,z8	n_nonsingular	n_zero_disc	n_split_distinct	n_good	n_good_lambda1	n_good_conjugate	n_onepoint	exh_split9	exh_deg8
rank1-offgraph	0,0,0,14,1,7,10	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,14,1,7,11	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,14,1,7,12	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,14,1,7,20	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,14,1,8,0	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,14,1,8,2	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,14,1,8,4	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,14,1,8,9	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,14,1,9,0	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,14,1,9,1	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,14,1,9,5	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,14,1,9,10	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,14,1,10,10	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,14,1,10,15	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,14,1,10,17	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,14,1,10,24	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,14,1,11,4	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,14,1,11,21	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,14,1,11,22	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,14,1,11,26	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,14,1,12,3	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,14,1,12,21	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,14,1,12,23	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,14,1,12,25	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,14,1,13,0	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,14,1,13,7	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,14,1,13,8	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,14,1,13,17	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,14,1,14,9	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,14,1,14,11	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,14,1,14,13	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,14,1,14,18	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,14,1,15,0	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,14,1,15,7	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,14,1,15,8	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,14,1,15,17	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,14,1,16,11	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,14,1,16,15	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,14,1,16,16	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,14,1,16,25	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,14,1,17,8	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,14,1,17,18	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,14,1,17,25	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,14,1,17,26	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,14,1,18,1	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,14,1,18,2	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,14,1,18,3	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,14,1,18,11	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,14,1,19,2	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,14,1,19,6	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,14,1,19,7	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,14,1,19,16	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,14,1,20,4	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,14,1,20,5	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,14,1,20,6	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,14,1,20,14	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,14,1,21,0	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,14,1,21,18	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,14,1,21,20	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,14,1,21,22	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,14,1,22,5	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,14,1,22,22	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,14,1,22,23	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,14,1,22,24	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,14,1,23,6	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,14,1,23,19	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,14,1,23,24	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,14,1,23,26	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,14,1,24,0	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,14,1,24,1	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,14,1,24,5	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,14,1,24,10	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,14,1,25,0	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,14,1,25,2	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,14,1,25,4	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,14,1,25,9	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,14,1,26,0	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,14,1,26,1	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,14,1,26,5	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,14,1,26,10	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,15,1,0,10	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,15,1,0,17	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,15,1,0,19	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,15,1,0,23	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,15,1,1,0	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,15,1,1,5	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,15,1,1,14	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,15,1,1,15	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,15,1,2,0	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,15,1,2,8	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,15,1,2,21	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,15,1,2,26	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,15,1,3,0	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,15,1,3,4	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,15,1,3,18	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,15,1,3,25	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,15,1,4,10	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,15,1,4,17	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,15,1,4,19	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,15,1,4,23	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,15,1,5,1	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,15,1,5,8	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,15,1,5,10	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,15,1,5,14	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,15,1,6,2	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,15,1,6,3	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,15,1,6,20	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,15,1,6,24	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,15,1,7,13	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,15,1,7,15	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,15,1,7,19	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,15,1,7,24	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,15,1,8,1	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,15,1,8,3	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,15,1,8,12	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,15,1,8,16	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,15,1,9,0	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,15,1,9,4	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,15,1,9,18	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,15,1,9,25	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,15,1,10,2	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,15,1,10,4	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,15,1,10,13	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,15,1,10,17	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,15,1,11,14	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,15,1,11,16	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,15,1,11,20	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,15,1,11,25	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,15,1,12,5	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,15,1,12,7	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,15,1,12,11	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,15,1,12,16	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,15,1,13,12	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,15,1,13,17	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,15,1,13,18	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,15,1,13,26	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,15,1,14,0	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,15,1,14,8	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,15,1,14,21	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,15,1,14,26	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,15,1,15,0	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,15,1,15,5	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,15,1,15,14	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,15,1,15,15	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,15,1,16,9	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,15,1,16,16	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,15,1,16,18	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,15,1,16,22	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,15,1,17,1	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,15,1,17,6	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,15,1,17,22	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,15,1,17,24	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,15,1,18,0	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,15,1,18,8	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,15,1,18,21	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,15,1,18,26	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,15,1,19,0	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,15,1,19,4	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,15,1,19,18	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,15,1,19,25	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,15,1,20,3	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,15,1,20,7	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,15,1,20,19	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,15,1,20,21	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,15,1,21,2	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,15,1,21,6	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,15,1,21,11	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,15,1,21,12	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,15,1,22,0	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,15,1,22,7	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,15,1,22,9	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,15,1,22,13	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,15,1,23,0	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,15,1,23,7	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,15,1,23,9	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,15,1,23,13	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,15,1,24,0	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,15,1,24,5	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,15,1,24,14	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,15,1,24,15	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,15,1,25,0	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,15,1,25,7	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,15,1,25,9	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,15,1,25,13	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,15,1,26,4	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,15,1,26,6	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,15,1,26,10	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,15,1,26,15	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,16,1,0,6	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,16,1,0,8	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,16,1,0,14	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,16,1,0,23	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,16,1,1,8	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,16,1,1,17	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,16,1,1,18	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,16,1,1,20	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,16,1,2,1	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,16,1,2,13	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,16,1,2,14	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,16,1,2,19	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,16,1,3,0	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,16,1,3,12	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,16,1,3,13	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,16,1,3,18	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,16,1,4,3	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,16,1,4,4	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,16,1,4,9	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,16,1,4,18	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,16,1,5,2	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,16,1,5,11	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,16,1,5,21	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,16,1,5,23	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,16,1,6,7	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,16,1,6,10	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,16,1,6,11	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,16,1,6,25	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,16,1,7,7	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,16,1,7,8	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,16,1,7,13	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,16,1,7,22	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,16,1,8,0	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,16,1,8,9	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,16,1,8,21	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,16,1,8,22	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,16,1,9,0	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,16,1,9,1	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,16,1,9,15	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,16,1,9,24	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,16,1,10,0	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,16,1,10,12	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,16,1,10,13	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,16,1,10,18	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,16,1,11,5	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,16,1,11,14	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,16,1,11,24	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,16,1,11,26	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,16,1,12,0	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,16,1,12,12	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,16,1,12,13	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,16,1,12,18	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,16,1,13,0	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,16,1,13,9	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,16,1,13,21	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,16,1,13,22	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,16,1,14,3	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,16,1,14,5	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,16,1,14,11	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,16,1,14,20	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,16,1,15,3	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,16,1,15,15	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,16,1,15,16	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,16,1,15,21	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,16,1,16,0	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,16,1,16,9	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,16,1,16,21	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,16,1,16,22	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,16,1,17,0	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,16,1,17,2	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,16,1,17,17	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,16,1,17,26	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,16,1,18,7	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,16,1,18,16	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,16,1,18,19	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,16,1,18,20	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,16,1,19,1	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,16,1,19,10	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,16,1,19,22	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,16,1,19,23	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,16,1,20,3	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,16,1,20,12	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,16,1,20,24	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,16,1,20,25	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,16,1,21,0	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,16,1,21,1	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,16,1,21,15	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,16,1,21,24	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,16,1,22,0	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,16,1,22,1	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,16,1,22,15	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,16,1,22,24	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,16,1,23,0	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,16,1,23,2	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,16,1,23,17	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,16,1,23,26	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,16,1,24,0	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,16,1,24,2	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,16,1,24,17	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,16,1,24,26	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,16,1,25,6	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,16,1,25,8	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,16,1,25,14	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,16,1,25,23	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,16,1,26,4	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,16,1,26,5	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,16,1,26,10	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,16,1,26,19	1104	0	1104	1104	276	828	0	8501	2181
rank1-graph	0,0,0,17,0,1,0	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,17,0,1,3	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,17,0,1,6	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,17,0,1,9	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,17,0,1,12	1104	0	1104	1104	276	828	0	10575	2771
rank1-graph	0,0,0,17,0,1,15	1104	0	1104	1104	276	828	0	10575	2810
